generation number, individual number, fitness, candidate
0, 55, 557.96, [3447, 3028, 319, 4632, 2485, 3456, 27, 766, 457, 6, 5189, 47, 87, 2967, 2871, 14, 1098, 5796, 4828, 3641, 173, 5524, 26, 4045, 3976, 311, 1374, 789, 600, 784, 1305, 24, 988, 1166, 826, 11, 1428, 109, 2972, 5802, 737, 4310, 20, 996, 5531, 1608, 3449, 2326, 2651, 36]
0, 56, 557.15, [784, 20, 1029, 5531, 4310, 4099, 109, 14, 3641, 813, 5524, 87, 311, 1305, 28, 457, 11, 1151, 4045, 3456, 173, 766, 27, 722, 3642, 5796, 2485, 1608, 68, 47, 5814, 4632, 5179, 5802, 1542, 2256, 737, 2688, 4967, 789, 1133, 2972, 1428, 36, 5079, 29, 663, 5655, 319, 2651]
0, 57, 557.13, [600, 3447, 722, 2651, 26, 2967, 2256, 1542, 1029, 311, 1166, 1151, 4632, 14, 312, 826, 2688, 813, 2565, 1922, 20, 4967, 4045, 24, 28, 789, 27, 1098, 3641, 36, 5079, 3976, 457, 3642, 663, 5531, 5800, 6, 993, 1428, 29, 2326, 3456, 4099, 8, 5655, 1608, 1374, 5802, 5697]
0, 58, 556.01, [4828, 2967, 457, 310, 28, 5796, 2485, 319, 311, 3028, 1496, 11, 36, 1428, 5189, 1166, 3449, 14, 988, 5655, 47, 24, 173, 813, 87, 2565, 27, 1029, 5179, 737, 5800, 996, 826, 4967, 784, 6, 2871, 3641, 600, 5531, 1374, 109, 4310, 4045, 3447, 3976, 3642, 5697, 3453, 8]
0, 59, 555.21, [1374, 4967, 722, 5524, 2485, 28, 4632, 26, 2658, 5800, 813, 3453, 173, 87, 457, 109, 5189, 2688, 1151, 317, 663, 2256, 27, 36, 1922, 4310, 319, 47, 1029, 24, 5697, 1166, 784, 8, 1428, 306, 5179, 11, 6, 789, 4828, 826, 3976, 600, 4099, 68, 5079, 3447, 737, 311]
0, 60, 554.29, [1151, 5079, 1374, 3976, 310, 8, 5697, 1098, 3641, 4045, 4828, 1496, 3447, 1608, 2256, 3456, 2972, 1166, 2565, 993, 1133, 2658, 789, 14, 826, 2485, 1922, 68, 4632, 5531, 11, 317, 6, 28, 36, 3642, 5800, 5796, 319, 20, 1305, 737, 3449, 109, 3028, 4310, 4099, 5524, 5814, 813]
0, 61, 554.22, [1305, 29, 4099, 24, 826, 5179, 173, 2485, 996, 789, 4632, 27, 87, 3641, 20, 1151, 813, 3447, 5800, 5697, 1549, 737, 109, 1166, 11, 1133, 3453, 317, 4310, 663, 5079, 6, 3449, 1608, 722, 993, 3456, 2256, 2871, 310, 1922, 1098, 2972, 457, 36, 2326, 5655, 2651, 5796, 1374]
0, 62, 554.16, [27, 2658, 2967, 1374, 2688, 5524, 3456, 2326, 24, 87, 20, 29, 5655, 826, 600, 1029, 310, 5802, 109, 766, 4045, 663, 3642, 3447, 813, 5179, 312, 4099, 8, 2651, 26, 47, 1549, 3028, 2871, 68, 1151, 311, 14, 28, 5079, 737, 1133, 2565, 1496, 6, 3449, 1608, 3453, 319]
0, 63, 553.77, [312, 2658, 1496, 14, 3456, 3642, 26, 3449, 4632, 813, 5800, 29, 317, 4828, 11, 68, 20, 4045, 311, 1608, 47, 663, 826, 4310, 1549, 28, 2972, 2871, 87, 5531, 737, 310, 3976, 173, 1151, 2651, 5179, 457, 1542, 784, 2326, 4099, 1029, 306, 5524, 6, 1922, 766, 27, 36]
0, 64, 552.05, [5531, 737, 2967, 3456, 3028, 3641, 27, 68, 1549, 109, 3453, 988, 5800, 24, 4967, 2565, 4632, 813, 4310, 5179, 2688, 173, 312, 2651, 1428, 5796, 3642, 5524, 766, 5814, 1133, 2658, 2326, 1608, 306, 722, 87, 26, 14, 20, 317, 5697, 5079, 29, 789, 3447, 1496, 319, 6, 826]
