generation number, pop_size, worst, best, median, avg, std, diversity, improvement, number_of_selections
64, 100, 252.9, 273.95, 262.025, 262.6136, 4.652872557893671,0.24025252525252527,0.006798970966556287,[ 749. 1203.  860.  472.  974.  648.  802.  692.]
65, 100, 256.55, 275.35, 264.325, 264.848, 4.062460830580399,0.2339343434343435,0.005110421609782932,[ 749. 1203.  860.  472. 1074.  648.  802.  692.]
66, 100, 254.52, 277.59, 264.53999999999996, 265.099, 4.580455545030425,0.23404040404040405,0.008135100780824231,[ 750. 1203.  860.  472. 1170.  649.  804.  692.]
67, 100, 256.25, 277.59, 265.33, 265.3976, 4.58642673984879,0.2311515151515151,0.0,[ 750. 1205.  862.  487. 1193.  650.  834.  719.]
68, 100, 257.46, 277.59, 266.905, 266.9276, 4.647664600635464,0.23713131313131308,0.0,[ 750. 1205.  862.  587. 1193.  650.  834.  719.]
69, 100, 256.26, 277.59, 267.57500000000005, 266.9593, 4.81674210540693,0.2593333333333334,0.0,[ 750. 1205.  862.  687. 1193.  650.  834.  719.]
70, 100, 256.21, 277.59, 266.585, 267.1112, 4.2487130475003845,0.2581969696969698,0.0,[ 751. 1205.  862.  710. 1195.  650.  834.  793.]
71, 100, 256.83, 277.59, 266.745, 266.4687, 4.521533734254339,0.27114646464646486,0.0,[ 751. 1205.  862.  710. 1195.  650.  834.  893.]
72, 100, 258.32, 277.59, 267.46500000000003, 267.56630000000007, 4.015037647395102,0.26490909090909087,0.0,[ 751. 1205.  863.  710. 1195.  650.  843.  983.]
73, 100, 260.55, 279.61, 269.265, 269.1139, 4.2380150766603,0.2587929292929293,0.007276919197377567,[ 832. 1214.  863.  710. 1195.  650.  853.  983.]
74, 100, 259.73, 279.61, 270.525, 269.96169999999995, 4.328561205527765,0.2563888888888889,0.0,[ 932. 1214.  863.  710. 1195.  650.  853.  983.]
75, 100, 262.27, 282.77, 270.925, 271.1662, 4.203497538954912,0.26083838383838387,0.01130145559886974,[1032. 1214.  863.  710. 1195.  650.  853.  983.]
76, 100, 261.04, 282.77, 271.525, 271.1454, 4.373990493816827,0.2660757575757574,0.0,[1132. 1214.  863.  710. 1195.  650.  853.  983.]
77, 100, 260.46, 286.22, 272.095, 272.1083, 4.92989737317117,0.25101515151515164,0.012200728507267552,[1176. 1215.  909.  710. 1197.  651.  859.  983.]
78, 100, 266.14, 286.66, 273.57, 273.6494, 4.63124169526921,0.2425252525252527,0.0015372790161414217,[1176. 1215. 1009.  710. 1197.  651.  859.  983.]
79, 100, 265.41, 287.88, 275.63, 276.0496, 5.037925152282436,0.21443434343434342,0.00425591292820753,[1176. 1233. 1091.  710. 1197.  651.  859.  983.]
80, 100, 270.27, 287.88, 277.565, 277.94180000000006, 4.303917606088669,0.2049494949494951,0.0,[1176. 1333. 1091.  710. 1197.  651.  859.  983.]
