generation number, pop_size, worst, best, median, avg, std, diversity, improvement, number_of_selections
76, 100, 193.34, 206.81, 199.075, 199.12239999999997, 2.682623014886734,0.20573232323232316,0.004175770818159814,[2174.  690.  781.  573. 1115.  821.  685.  761.]
77, 100, 188.89, 206.81, 198.0, 197.91479999999999, 3.4181244798865955,0.21592929292929286,0.0,[2181.  697.  821.  576. 1115.  821.  685.  804.]
78, 100, 189.7, 206.81, 197.35000000000002, 197.09980000000004, 3.2212491303840505,0.21584848484848496,0.0,[2181.  697.  916.  576. 1115.  821.  690.  804.]
79, 100, 189.3, 206.81, 197.33499999999998, 197.0537, 3.649007167710142,0.21772727272727266,0.0,[2181.  726.  916.  576. 1115.  832.  694.  860.]
80, 100, 189.75, 206.81, 197.995, 198.02749999999997, 3.583887379647972,0.20716666666666672,0.0,[2181.  826.  916.  576. 1115.  832.  694.  860.]
81, 100, 191.19, 206.89, 198.20999999999998, 198.46409999999992, 3.4064195557799386,0.1961616161616162,0.00038682848991820554,[2181.  926.  916.  576. 1115.  832.  694.  860.]
82, 100, 188.83, 208.49, 198.84, 198.4291, 3.4622992634952867,0.19039898989898996,0.007733578229977393,[2181. 1013.  916.  576. 1115.  832.  707.  860.]
83, 100, 189.57, 208.49, 198.925, 198.51659999999995, 3.5814874619353345,0.19265151515151513,0.0,[2181. 1112.  917.  576. 1115.  832.  707.  860.]
84, 100, 190.93, 208.49, 198.89499999999998, 198.7058, 3.5358306463969678,0.1883636363636363,0.0,[2182. 1188.  923.  576. 1120.  832.  719.  860.]
85, 100, 191.8, 208.49, 198.865, 198.8777, 3.052089073077652,0.19044444444444442,0.0,[2182. 1288.  923.  576. 1120.  832.  719.  860.]
86, 100, 192.35, 208.49, 198.615, 198.65249999999997, 3.0010602709709118,0.1940353535353535,0.0,[2182. 1388.  923.  576. 1120.  832.  719.  860.]
87, 100, 191.64, 208.49, 200.04500000000002, 199.36540000000002, 3.12174355769336,0.18514141414141416,0.0,[2182. 1488.  923.  576. 1120.  832.  719.  860.]
88, 100, 190.66, 208.49, 199.67000000000002, 199.48259999999993, 3.03754987448766,0.18576767676767691,0.0,[2182. 1574.  923.  576. 1132.  832.  719.  862.]
89, 100, 192.82, 208.49, 198.66, 198.8228, 3.005135630882573,0.18900505050505034,0.0,[2182. 1574.  923.  576. 1136.  832.  805.  872.]
90, 100, 192.48, 208.49, 199.14, 198.9655, 3.153563183131106,0.1880303030303031,0.0,[2186. 1575.  923.  580. 1138.  836.  889.  873.]
91, 100, 189.33, 208.49, 198.46, 198.4202, 3.3618485926644577,0.17739898989898994,0.0,[2189. 1578.  923.  581. 1138.  836.  899.  956.]
92, 100, 190.94, 208.49, 198.005, 198.27009999999999, 3.4964766537187106,0.1808383838383838,0.0,[2189. 1578.  923.  581. 1138.  836.  899. 1056.]
93, 100, 190.53, 208.49, 197.925, 198.01889999999995, 3.46895024322921,0.1797727272727272,0.0,[2189. 1578.  923.  581. 1138.  836.  899. 1156.]
