generation number, pop_size, worst, best, median, avg, std, diversity, improvement, number_of_selections
46, 100, 520.74, 559.89, 534.69, 535.5220999999999, 8.281879532449139,0.20533333333333348,0.0,[670. 578. 540. 803. 750. 425. 480. 354.]
47, 100, 519.77, 559.89, 540.1700000000001, 539.7887999999999, 7.335828007798437,0.2093010101010101,0.0,[670. 592. 540. 856. 754. 431. 493. 364.]
48, 100, 517.74, 559.89, 540.355, 540.0232, 8.296848784930333,0.22014545454545464,0.0,[734. 596. 540. 863. 757. 431. 511. 368.]
49, 100, 521.35, 561.91, 540.155, 540.8173000000002, 8.131995555212754,0.220941414141414,0.0036078515422671986,[834. 596. 540. 863. 757. 431. 511. 368.]
50, 100, 525.78, 568.26, 543.255, 542.9999, 8.311472251653129,0.2200121212121211,0.011300742111726119,[840. 650. 540. 897. 763. 431. 511. 368.]
51, 100, 528.98, 568.26, 546.495, 546.4483, 8.330366985313432,0.21748282828282828,0.0,[840. 750. 540. 897. 763. 431. 511. 368.]
52, 100, 522.01, 570.21, 547.03, 547.9386000000001, 9.245275336083836,0.22209292929292912,0.0034315278217718044,[840. 811. 548. 902. 767. 451. 511. 370.]
53, 100, 534.36, 570.21, 549.745, 550.3007000000001, 8.250995122407963,0.21520404040404018,0.0,[840. 881. 548. 904. 784. 457. 513. 373.]
54, 100, 536.48, 570.77, 552.8199999999999, 552.9924000000001, 7.651009230160428,0.21148282828282827,0.0009820943161290496,[840. 981. 548. 904. 784. 457. 513. 373.]
55, 100, 532.85, 570.85, 552.015, 552.7121, 7.186179137065815,0.21394747474747478,0.00014016153617050814,[ 840. 1031.  548.  912.  784.  461.  516.  408.]
56, 100, 536.17, 570.85, 552.95, 552.6325999999999, 8.217467203463604,0.2063555555555554,0.0,[ 863. 1031.  591.  920.  792.  479.  516.  408.]
57, 100, 537.85, 571.53, 553.705, 553.8502000000001, 8.013913273800762,0.19848888888888883,0.001191206096172287,[ 863. 1053.  618.  933.  802.  484.  516.  431.]
58, 100, 535.12, 573.22, 555.175, 555.454, 8.180127138376273,0.18101010101010073,0.0029569751369132933,[ 864. 1055.  657.  976.  802.  484.  516.  446.]
59, 100, 537.04, 573.22, 556.615, 556.5167, 7.899302507816753,0.16523636363636374,0.0,[ 871. 1055.  657. 1069.  802.  484.  516.  446.]
60, 100, 540.92, 574.98, 558.5450000000001, 558.4679, 7.953670510525321,0.1752080808080808,0.0030703743763301886,[ 878. 1108.  660. 1099.  802.  484.  523.  446.]
61, 100, 536.96, 579.81, 558.45, 558.2633999999999, 7.430361393633553,0.17472323232323217,0.008400292184075842,[ 878. 1208.  660. 1099.  802.  484.  523.  446.]
62, 100, 538.62, 579.81, 560.3299999999999, 560.0082000000001, 8.222513895397196,0.17427070707070713,0.0,[ 879. 1300.  660. 1101.  802.  484.  527.  447.]
63, 100, 540.78, 586.16, 561.1, 561.5031999999999, 9.035095448306013,0.17743434343434328,0.010951863541505015,[ 884. 1341.  661. 1109.  802.  484.  570.  449.]
64, 100, 546.79, 586.16, 562.815, 563.5195000000001, 7.512163786153763,0.18237979797979786,0.0,[ 984. 1341.  661. 1109.  802.  484.  570.  449.]
65, 100, 550.24, 586.16, 564.7, 565.8312, 7.887630478160088,0.1721898989898989,0.0,[1084. 1341.  661. 1109.  802.  484.  570.  449.]
66, 100, 546.6, 586.16, 567.8050000000001, 567.0892, 8.336914498781914,0.16681616161616153,0.0,[1184. 1341.  661. 1109.  802.  484.  570.  449.]
67, 100, 551.16, 586.16, 569.1800000000001, 568.9073, 7.647076285090925,0.15943434343434348,0.0,[1214. 1341.  661. 1109.  872.  484.  570.  449.]
68, 100, 550.21, 590.59, 570.27, 570.3578, 8.250035464166201,0.15929292929292926,0.007557663436604449,[1214. 1341.  661. 1109.  972.  484.  570.  449.]
69, 100, 545.13, 590.59, 571.4449999999999, 570.9372000000001, 8.061777481424297,0.1697454545454543,0.0,[1225. 1410.  661. 1109.  990.  484.  570.  451.]
70, 100, 557.28, 590.59, 570.26, 570.9309, 6.64454348996227,0.1682949494949496,0.0,[1324. 1410.  661. 1109.  990.  484.  570.  452.]
71, 100, 552.91, 592.81, 571.095, 571.7240999999999, 7.738084788240564,0.16829090909090905,0.003758952911495138,[1424. 1410.  661. 1109.  990.  484.  570.  452.]
72, 100, 553.23, 592.81, 572.255, 572.3118000000001, 8.027851814775856,0.17247676767676767,0.0,[1478. 1448.  666. 1109.  991.  484.  570.  454.]
73, 100, 553.76, 592.81, 572.9300000000001, 572.6637000000001, 7.523661296868699,0.1775919191919192,0.0,[1478. 1548.  666. 1109.  991.  484.  570.  454.]
74, 100, 558.93, 592.81, 574.6500000000001, 574.078, 7.1054456580850776,0.1827313131313132,0.0,[1478. 1648.  666. 1109.  991.  484.  570.  454.]
75, 100, 556.92, 592.81, 573.435, 573.4925999999999, 8.07443392690782,0.18887676767676764,0.0,[1479. 1743.  670. 1109.  991.  484.  570.  454.]
76, 100, 550.63, 599.04, 575.29, 575.0065, 8.743266366181464,0.18632727272727279,0.010509269411784584,[1488. 1743.  684. 1109. 1068.  484.  570.  454.]
77, 100, 556.94, 599.04, 576.7750000000001, 577.2398000000001, 8.607567133633058,0.16917979797979799,0.0,[1488. 1743.  684. 1109. 1168.  484.  570.  454.]
78, 100, 565.87, 599.23, 580.3399999999999, 581.0233000000001, 7.585476656743471,0.16169292929292933,0.00031717414529923644,[1488. 1743.  684. 1109. 1268.  484.  570.  454.]
79, 100, 566.24, 602.32, 581.01, 581.1012999999999, 7.493752018181553,0.16673535353535374,0.0051566176593295255,[1488. 1743.  684. 1109. 1368.  484.  570.  454.]
80, 100, 568.6, 602.32, 581.63, 581.9994, 6.717862728576705,0.1582707070707069,0.0,[1488. 1750.  691. 1109. 1453.  484.  570.  455.]
81, 100, 562.14, 602.32, 579.175, 579.9508999999999, 6.8889022485443965,0.16511919191919178,0.0,[1488. 1750.  694. 1109. 1471.  484.  570.  534.]
82, 100, 565.34, 602.32, 578.8299999999999, 580.0201, 8.0343893974589,0.15936969696969694,0.0,[1488. 1782.  694. 1110. 1505.  505.  581.  535.]
83, 100, 566.87, 602.32, 580.655, 580.5943, 7.4880686769019436,0.15300606060606048,0.0,[1498. 1813.  710. 1114. 1505.  516.  581.  563.]
84, 100, 560.26, 602.32, 579.435, 579.2280000000001, 8.412871566831386,0.15948282828282823,0.0,[1498. 1913.  710. 1114. 1505.  516.  581.  563.]
85, 100, 556.57, 602.32, 579.635, 579.3324, 8.474591567739415,0.16625050505050498,0.0,[1507. 1985.  711. 1126. 1505.  522.  581.  563.]
86, 100, 562.99, 604.25, 580.535, 580.5955, 9.027031225713142,0.16366060606060617,0.003204276796387219,[1507. 1985.  711. 1126. 1602.  525.  581.  563.]
87, 100, 567.73, 604.25, 583.8199999999999, 583.7930999999999, 7.435885649335933,0.16623838383838385,0.0,[1507. 1985.  711. 1126. 1702.  525.  581.  563.]
88, 100, 568.62, 604.25, 583.165, 583.9259999999999, 7.758589433653516,0.17083232323232322,0.0,[1507. 1985.  711. 1126. 1802.  525.  581.  563.]
89, 100, 569.65, 604.25, 585.51, 584.76, 7.6685135456619,0.1737696969696969,0.0,[1507. 1985.  711. 1126. 1902.  525.  581.  563.]
90, 100, 568.55, 604.25, 586.395, 586.0686000000001, 7.647048452834602,0.17891313131313136,0.0,[1507. 1985.  711. 1126. 2002.  525.  581.  563.]
91, 100, 560.0, 604.25, 585.825, 584.557, 7.6277663178678985,0.18414141414141427,0.0,[1507. 1989.  711. 1127. 2030.  525.  581.  630.]
92, 100, 561.37, 604.25, 581.995, 582.2822000000001, 8.119475547102779,0.19042020202020216,0.0,[1507. 1989.  711. 1127. 2030.  525.  581.  730.]
93, 100, 558.66, 604.25, 581.605, 581.4024000000001, 8.862890174203898,0.18802020202020198,0.0,[1507. 2041.  711. 1127. 2030.  529.  581.  774.]
94, 100, 553.2, 604.25, 583.17, 581.6517, 8.333409392919565,0.19122020202020196,0.0,[1507. 2108.  711. 1127. 2044.  529.  581.  793.]
95, 100, 563.39, 604.25, 582.605, 582.1554000000001, 8.145219140084576,0.18613333333333348,0.0,[1532. 2112.  711. 1131. 2077.  529.  581.  827.]
96, 100, 567.76, 604.25, 582.9749999999999, 583.3078999999999, 7.182878294249459,0.1859959595959596,0.0,[1532. 2112.  711. 1138. 2170.  529.  581.  827.]
97, 100, 568.25, 604.25, 583.6800000000001, 584.4922, 7.272114490297856,0.1870222222222223,0.0,[1623. 2115.  711. 1144. 2170.  529.  581.  827.]
