generation number, individual number, fitness, candidate
37, 0, 88.85, [2326, 3453, 1151, 311, 996, 766, 5802, 2565, 457, 11]
37, 1, 86.92, [2326, 3453, 1151, 311, 766, 5802, 3642, 2565, 457, 11]
37, 2, 84.61, [2326, 3453, 1151, 2565, 311, 766, 457, 11, 996, 2713]
37, 3, 76.78, [2326, 3453, 1151, 1608, 993, 173, 4632, 2565, 457, 11]
37, 4, 74.87, [2326, 3453, 1151, 2565, 2485, 311, 766, 173, 996, 5802]
37, 5, 71.23, [2326, 3453, 1151, 5531, 457, 4632, 996, 766, 311, 5802]
38, 0, 88.85, [2326, 3453, 1151, 311, 996, 766, 5802, 2565, 457, 11]
38, 1, 87.02, [2326, 3453, 1151, 996, 3642, 1133, 766, 2565, 457, 11]
38, 2, 82.46, [2326, 3453, 1151, 996, 766, 311, 11, 2565, 457, 1305]
38, 3, 79.6, [2326, 3453, 1151, 311, 3642, 11, 766, 2565, 3787, 5802]
38, 4, 79.06, [2326, 3453, 2688, 3642, 311, 766, 1305, 2565, 1098, 5802]
38, 5, 78.32, [2326, 3453, 1151, 600, 996, 766, 24, 2565, 457, 5802]
38, 6, 70.31, [2326, 3453, 1151, 3032, 5802, 1305, 311, 2651, 457, 11]
39, 0, 88.85, [2326, 3453, 1151, 311, 996, 766, 5802, 2565, 457, 11]
39, 1, 87.87, [4310, 3453, 1151, 11, 311, 996, 766, 2565, 457, 5802]
39, 2, 84.02, [2326, 312, 1151, 2967, 766, 5802, 457, 996, 2565, 11]
39, 3, 83.44, [2326, 2237, 1166, 5188, 311, 766, 996, 2565, 457, 11]
39, 4, 81.17, [2326, 3453, 6, 1319, 306, 766, 996, 2565, 457, 11]
39, 5, 80.13, [5524, 3453, 1151, 1608, 996, 5188, 766, 2565, 457, 5802]
39, 6, 77.77, [1166, 1374, 1151, 993, 311, 996, 4632, 2565, 457, 5802]
39, 7, 76.95, [2326, 311, 1151, 5188, 2967, 996, 766, 2565, 457, 2871]
40, 0, 88.85, [2326, 3453, 1151, 311, 996, 766, 5802, 2565, 457, 11]
40, 1, 86.32, [3787, 3453, 1151, 457, 11, 311, 766, 996, 2565, 5802]
40, 2, 83.21, [2326, 3453, 1133, 11, 311, 766, 1542, 2565, 457, 5802]
40, 3, 82.06, [4310, 3453, 1151, 2688, 600, 11, 311, 2565, 457, 5802]
40, 4, 78.52, [4310, 2485, 1151, 2328, 996, 311, 766, 2565, 457, 5802]
40, 5, 77.62, [2326, 3453, 1151, 996, 766, 311, 72, 457, 5802, 11]
40, 6, 77.58, [4310, 3453, 36, 1608, 996, 11, 311, 2565, 457, 5802]
40, 7, 75.96, [2326, 3453, 1151, 3456, 5079, 311, 2565, 457, 5802, 11]
40, 8, 72.92, [2256, 3453, 1151, 2651, 996, 2565, 311, 766, 5802, 2326]
41, 0, 88.85, [2326, 3453, 1151, 311, 996, 766, 5802, 2565, 457, 11]
41, 1, 84.65, [68, 3453, 1151, 11, 2237, 457, 2565, 766, 996, 5802]
41, 2, 81.94, [2326, 3453, 1151, 457, 2328, 311, 996, 2565, 766, 11]
41, 3, 81.58, [2326, 3453, 1151, 1608, 766, 311, 996, 11, 457, 5802]
41, 4, 81.42, [3787, 1133, 11, 68, 311, 457, 1166, 766, 996, 5802]
41, 5, 79.45, [3787, 3453, 1151, 3456, 11, 457, 1133, 311, 2565, 5802]
41, 6, 79.39, [2326, 3453, 1151, 311, 766, 996, 2565, 457, 5802, 600]
41, 7, 76.16, [3787, 2237, 1151, 766, 5188, 996, 11, 311, 2565, 5802]
41, 8, 70.43, [3787, 3453, 1151, 68, 996, 457, 11, 2326, 5079, 5802]
41, 9, 68.57, [2326, 3453, 1151, 5079, 5802, 306, 36, 11, 996, 457]
42, 0, 88.85, [2326, 3453, 1151, 311, 996, 766, 5802, 2565, 457, 11]
42, 1, 86.65, [3787, 3453, 1151, 996, 766, 2565, 11, 457, 2967, 311]
42, 2, 85.36, [3453, 5188, 1151, 3032, 311, 996, 766, 2565, 457, 11]
42, 3, 85.26, [4045, 3453, 1151, 311, 996, 2565, 766, 457, 4967, 11]
42, 4, 85.01, [3787, 3453, 1151, 5802, 996, 457, 311, 2565, 11, 766]
42, 5, 84.7, [68, 3453, 1151, 11, 457, 2237, 3787, 1098, 766, 2565]
42, 6, 83.86, [3787, 3453, 11, 1151, 311, 2565, 996, 766, 457, 4967]
42, 7, 82.18, [1098, 3453, 1151, 3642, 2967, 2565, 1374, 457, 5802, 11]
42, 8, 80.14, [2326, 3453, 1151, 3456, 1133, 311, 2565, 457, 4967, 11]
42, 9, 79.33, [1319, 1133, 68, 311, 1166, 766, 996, 457, 5802, 11]
42, 10, 66.15, [68, 20, 1151, 813, 312, 2237, 5802, 996, 1098, 2565]
